	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5769	0.9375	0.7143	0.5556	27.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.6852	0.9024	0.7789	0.6379	58.0
FOOD:NEGATIVE	0.8313	0.9324	0.879	0.7841	88.0
FOOD:NEUTRAL	0.8125	0.8667	0.8387	0.7222	18.0
FOOD:POSITIVE	0.9297	0.937	0.9333	0.875	136.0
PRICE:NEGATIVE	0.75	0.8182	0.7826	0.6429	28.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8649	0.8205	0.8421	0.7273	44.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.8776	0.8958	0.8866	0.7963	54.0
SERVICE:NEGATIVE	0.8197	0.8772	0.8475	0.7353	68.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8161	0.9595	0.882	0.7889	90.0
Micro-AVG	0.8253	0.9086	0.8649	0.762	626.0
Macro-AVG	0.7598	0.8298	0.7807		626
