	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9189	0.7727	0.8395	0.7234	47.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.7143	0.5556	0.625	0.4545	11.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	1.0	0.6667	0.8	0.6667	15.0
FOOD#QUALITY	0.9211	0.8268	0.8714	0.7721	136.0
FOOD#STYLE_OPTIONS	1.0	0.5417	0.7027	0.5417	24.0
LOCATION#GENERAL	0.8	0.8	0.8	0.6667	6.0
RESTAURANT#GENERAL	0.8462	0.7746	0.8088	0.679	81.0
RESTAURANT#MISCELLANEOUS	0.625	0.2941	0.4	0.25	20.0
RESTAURANT#PRICES	0.6667	0.4286	0.5218	0.3529	17.0
SERVICE#GENERAL	0.9103	0.8987	0.9045	0.8256	86.0
Micro-AVG	0.8904	0.7657	0.8234	0.6998	453.0
Macro-AVG	0.855	0.7133	0.7664		453
