	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8125	0.8125	0.8125	0.6842	19.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.9333	0.6364	0.7568	0.6087	46.0
FOOD:NEGATIVE	0.8857	0.8052	0.8435	0.7294	85.0
FOOD:NEUTRAL	0.7692	0.8333	0.8	0.6667	15.0
FOOD:POSITIVE	0.931	0.8351	0.8804	0.7864	103.0
PRICE:NEGATIVE	0.8	0.6	0.6857	0.5217	23.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	0.8333	0.8333	0.8333	0.7143	7.0
GENERAL-IMPRESSION:NEGATIVE	0.8824	0.7692	0.8219	0.6977	43.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.7647	0.8125	0.7879	0.65	60.0
SERVICE:NEGATIVE	0.8793	0.9107	0.8947	0.8095	63.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9531	0.9104	0.9313	0.8714	70.0
Micro-AVG	0.882	0.8098	0.8444	0.7306	542.0
Macro-AVG	0.863	0.7728	0.8032		542
