	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7333	0.6875	0.7097	0.55	20.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8372	0.8571	0.847	0.7347	49.0
FOOD:NEGATIVE	0.8571	0.8919	0.8742	0.7765	85.0
FOOD:NEUTRAL	0.8462	0.7333	0.7857	0.6471	17.0
FOOD:POSITIVE	0.8829	0.7717	0.8236	0.7	140.0
PRICE:NEGATIVE	0.85	0.7727	0.8095	0.68	25.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.6111	0.8462	0.7097	0.55	60.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.8235	0.875	0.8485	0.7368	57.0
SERVICE:NEGATIVE	0.8065	0.8772	0.8404	0.7246	69.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8806	0.7973	0.8369	0.7195	82.0
Micro-AVG	0.826	0.8213	0.8236	0.7002	617.0
Macro-AVG	0.7974	0.7518	0.7641		617
