	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6818	0.9375	0.7895	0.6522	23.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7255	0.9024	0.8043	0.6727	55.0
FOOD:NEGATIVE	0.8514	0.8514	0.8514	0.7412	85.0
FOOD:NEUTRAL	0.7647	0.8667	0.8125	0.6842	19.0
FOOD:POSITIVE	0.9667	0.9134	0.9393	0.8855	131.0
PRICE:NEGATIVE	0.8889	0.7273	0.8	0.6667	24.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.875	0.8974	0.8861	0.7955	44.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.8936	0.875	0.8842	0.7925	53.0
SERVICE:NEGATIVE	0.9091	0.8772	0.8929	0.8065	62.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9324	0.9324	0.9324	0.8734	79.0
Micro-AVG	0.8759	0.8876	0.8817	0.7885	591.0
Macro-AVG	0.7615	0.8187	0.7834		591
