	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8333	0.3846	0.5263	0.3571	28.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.8727	0.5714	0.6906	0.5275	91.0
FOOD#STYLE_OPTIONS	1.0	0.2308	0.375	0.2308	13.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.6875	0.8049	0.7416	0.5893	56.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6667	0.4444	0.5333	0.3636	11.0
SERVICE#GENERAL	0.8529	0.6591	0.7436	0.5918	49.0
Micro-AVG	0.8155	0.5458	0.6539	0.4858	282.0
Macro-AVG	0.8261	0.501	0.5851		282
