	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5714	1.0	0.7272	0.5714	7.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.6154	1.0	0.7619	0.6154	13.0
FOOD:NEGATIVE	0.6957	0.8889	0.7805	0.64	25.0
FOOD:NEUTRAL	0.75	1.0	0.8571	0.75	4.0
FOOD:POSITIVE	0.6452	0.8696	0.7408	0.5882	34.0
PRICE:NEGATIVE	1.0	0.6667	0.8	0.6667	6.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	0.3333	1.0	0.5	0.3333	3.0
GENERAL-IMPRESSION:NEGATIVE	0.7778	0.7778	0.7778	0.6364	11.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.6429	0.8182	0.72	0.5625	16.0
SERVICE:NEGATIVE	0.8	0.9231	0.8572	0.75	16.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.6538	0.8947	0.7555	0.6071	28.0
Micro-AVG	0.6821	0.8803	0.7686	0.6242	165.0
Macro-AVG	0.6324	0.7893	0.6852		165
