	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8462	0.6875	0.7586	0.6111	18.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8108	0.7317	0.7692	0.625	48.0
FOOD:NEGATIVE	0.8889	0.6486	0.75	0.6	80.0
FOOD:NEUTRAL	0.6364	0.9333	0.7568	0.6087	23.0
FOOD:POSITIVE	0.7448	0.8504	0.7941	0.6585	164.0
PRICE:NEGATIVE	0.9375	0.6818	0.7895	0.6522	23.0
PRICE:NEUTRAL	0.2857	1.0	0.4444	0.2857	7.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9032	0.7179	0.8	0.6667	42.0
GENERAL-IMPRESSION:NEUTRAL	0.75	1.0	0.8571	0.75	4.0
GENERAL-IMPRESSION:POSITIVE	0.8	0.8333	0.8163	0.6897	58.0
SERVICE:NEGATIVE	0.9057	0.8421	0.8727	0.7742	62.0
SERVICE:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
SERVICE:POSITIVE	0.9464	0.7162	0.8154	0.6883	77.0
Micro-AVG	0.8185	0.7733	0.7953	0.6602	615.0
Macro-AVG	0.7193	0.7762	0.7149		615
