Vor allem in der jetzigen Jahreszeit, den zahlenden Kunden bei Regen, Wind und Kälte (wie letztes selbst erlebt) 20 min, ungeschützt vor der Tür warten zu lassen grenzt schon an Unverschämtheit.	SERVICE#-1
Nichts konnte überzeugen.	GENERAL-IMPRESSION#-1
Ein Schnitzel glich dem anderen - leider nur TK-Ware ohne Liebe frittiert.	FOOD#-1
Sehr nettes Personal und Verständnis, wenn man länger sitzen bleibt.	SERVICE#1
Ich würde das Lokal wieder empfehlen.	GENERAL-IMPRESSION#1
Gern wieder :)	GENERAL-IMPRESSION#1
Der Leberkäse hingegen sehr gut.	FOOD#1
Der Keller hat uns durch seine Art den Abend versaut und unsere Tradition endet somit und wir suchen ein neues Lokal.	SERVICE#-1
Ein gemütliches Restaurant, die Aussenbestuhlung befindet sich vor dem Lokal, der bestellte Rosewein wurde hervorragend im Weinkühler serviert und unsere Fischgerichte waren sehr lecker!	GENERAL-IMPRESSION#1	FOOD#1	FOOD#1
Service absolut unterirdisch.	SERVICE#-1
Man hat ihn angemerkt, dass er seinen Job gern macht.	SERVICE#1
Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten, von denen jedes vor Geschmack strotzt.	FOOD#1
Für einen ruhigen Abend mit wohlfühlcharakter ist man hier definitiv falsch.	AMBIENCE#-1
Wir werden also schon erwartet und sofort kümmert sich der Service um unser Wohl.	SERVICE#1
Das Essen war sehr sehr lecker und kam zügig.	FOOD#1	SERVICE#1
Geschmack fad.	FOOD#-1
Dann, keine 10 Minuten später, bekam ich ein neues Steak, das auf den Punkt zubereitet war.	FOOD#1
Sehr nette und zuvorkommende Bedienung.	SERVICE#1
Leider sind die Toiletten sehr unsauber, nicht gepflegt mit starker Geruchsbildung der einem auf dem Weg dorthin schon entgegen schlägt.	AMBIENCE#-1
Da sollte sich das Management vom LOC schämen sowas haben wir nie erlebt.	SERVICE#-1
Die Krönung waren dann die 6,50 Euro für den 0,1 l Rosenkir.	PRICE#1
Zu dem auch nur lauwarm.	FOOD#-1
Tolles Ambiente, schöne Einrichtung.	AMBIENCE#1	AMBIENCE#1
6 Salatblätter Frisee und 2/3 Croutons sind keine 12,50€ wert!	PRICE#-1	PRICE#-1
Mehr als 2 Punkte gibt es nicht.	GENERAL-IMPRESSION#-1
Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken	AMBIENCE#1	AMBIENCE#1	FOOD#1	FOOD#1
Richtig schön, waren die Blumenblätter auf den Gerichten, aber das war leider auch schon alles.	GENERAL-IMPRESSION#-1	FOOD#1
Am besten war noch der dazu bestellte große Salatteller mit Speckwürfel und die gekaufte Breze.	FOOD#1	FOOD#1
Schlechtester Belag, den wir bis jetzt bekommen haben.	FOOD#-1
Ich war ein absoluter Stammkunde, aber das hat jetzt ein Ende.	GENERAL-IMPRESSION#-1
Wir waren mit unserem Besuch vollsten zufrieden.	GENERAL-IMPRESSION#1
Sehr leckerer Lachsteller mit Kartoffeln und Gemüse in schönem Ambiente.	FOOD#1	FOOD#1	AMBIENCE#1
1 cm dicke Blutwurst, breiig wie Mus (statt kross gebraten)1 rundes Stück frittiertes Fleisch (was lt.	FOOD#-1
Statt sich um die Gäste zu kümmern wurde vorgezogen lautstark und vor den Gästen zu telefonieren, private Unterhaltungen zu führen oder Raucherpausen zu machen.	SERVICE#-1
Preislich dafür zumindest teilweise deutlich überzeugen.	PRICE#-1
Die Auswahl der Sprizz sind groß - schmeckt auch ohne Alkohol.	FOOD#1
Das LOC bietet ein authentisches Steakhouse-Erlebnis, das Fleischliebhaber begeistern wird.	GENERAL-IMPRESSION#1	FOOD#1
Bedienung unfreundlich mit verdreckten Oberteil - sorry unappetitlich hoch drei .	SERVICE#-1
Alles perfekt, eindeutig griechisch lecker, ok., der Reihe nach, im Detail:die sehr gute Vorspeise weckt den Appetit auf das Hauptgericht, das sowohl als Fleisch- und als Fischvariante absolut Klasse war, Ambiente angenehme Schlichtheit und das Personal in seiner waschechten, gastfreundlichen, griechischen Art einfach super!!	FOOD#1	FOOD#1	AMBIENCE#1	SERVICE#1
Daraufhin hat sie mich angepamt, ich würde an einem Tisch sitzen der gesperrt sei.	SERVICE#-1
Leute, macht einen großen Bogen um dieses Restaurant.	GENERAL-IMPRESSION#-1
Wir kommen gerne wieder.	GENERAL-IMPRESSION#1
Wenn ich wieder in der LOC bin, komme ich gerne wieder!	GENERAL-IMPRESSION#1
lokale Küche (Töttchen), ein eigenes Bier und vor allem super Service.	SERVICE#1
Der Preis mit 9.90€ definitiv nicht gerechtfertigt.	PRICE#-1
Netter und freundlicher Service.	SERVICE#1
