	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7308	0.4419	0.5508	0.38	50.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.1818	0.125	0.1481	0.08	25.0
FOOD#QUALITY	0.6746	0.5667	0.616	0.445	191.0
FOOD#STYLE_OPTIONS	0.5	0.2273	0.3125	0.1852	27.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.6744	0.4143	0.5133	0.3452	84.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	18.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	15.0
SERVICE#GENERAL	0.6552	0.5067	0.5715	0.4	95.0
Micro-AVG	0.6483	0.4382	0.5229	0.354	531.0
Macro-AVG	0.5486	0.3381	0.4057		531
