	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.619	0.5	0.5532	0.3824	34.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.6	0.6	0.6	0.4286	7.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.8	0.4	0.5333	0.3636	11.0
FOOD#QUALITY	0.6055	0.7857	0.6839	0.5197	127.0
FOOD#STYLE_OPTIONS	0.5	0.4615	0.48	0.3158	19.0
LOCATION#GENERAL	0.5	0.3333	0.4	0.25	4.0
RESTAURANT#GENERAL	0.5102	0.6098	0.5556	0.3846	65.0
RESTAURANT#MISCELLANEOUS	0.6667	0.2	0.3077	0.1818	11.0
RESTAURANT#PRICES	0.7143	0.5556	0.625	0.4545	11.0
SERVICE#GENERAL	0.6923	0.8182	0.75	0.6	60.0
Micro-AVG	0.6148	0.6614	0.6372	0.4676	355.0
Macro-AVG	0.684	0.5845	0.6121		355
