	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9286	0.7647	0.8387	0.7222	18.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.9024	0.9487	0.925	0.8605	43.0
FOOD:NEGATIVE	0.8621	0.6757	0.7576	0.6098	82.0
FOOD:NEUTRAL	0.8	0.5714	0.6666	0.5	16.0
FOOD:POSITIVE	0.9419	0.7431	0.8308	0.7105	114.0
PRICE:NEGATIVE	0.8421	0.7273	0.7805	0.64	25.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.8	0.8	0.8	0.6667	6.0
GENERAL-IMPRESSION:NEGATIVE	0.9375	0.7692	0.8451	0.7317	41.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.9286	0.8125	0.8667	0.7647	51.0
SERVICE:NEGATIVE	0.8596	0.8909	0.875	0.7778	63.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8611	0.9394	0.8985	0.8158	76.0
Micro-AVG	0.8924	0.7927	0.8396	0.7236	539.0
Macro-AVG	0.7109	0.6095	0.6501		539
