	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8667	0.7647	0.8125	0.6842	19.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8649	0.8205	0.8421	0.7273	44.0
FOOD:NEGATIVE	0.8507	0.7703	0.8085	0.6786	84.0
FOOD:NEUTRAL	0.875	0.5	0.6364	0.4667	15.0
FOOD:POSITIVE	0.9756	0.7273	0.8333	0.7143	112.0
PRICE:NEGATIVE	0.7619	0.7273	0.7442	0.5926	27.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.8	0.8	0.8	0.6667	6.0
GENERAL-IMPRESSION:NEGATIVE	0.9375	0.7692	0.8451	0.7317	41.0
GENERAL-IMPRESSION:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.8723	0.8542	0.8632	0.7593	54.0
SERVICE:NEGATIVE	0.9362	0.8	0.8628	0.7586	58.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.96	0.7273	0.8276	0.7059	68.0
Micro-AVG	0.9031	0.7566	0.8234	0.6998	533.0
Macro-AVG	0.6801	0.5841	0.625		533
