	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8158	0.7209	0.7654	0.62	50.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.6923	0.5625	0.6207	0.45	20.0
FOOD#QUALITY	0.8346	0.7067	0.7653	0.6199	171.0
FOOD#STYLE_OPTIONS	0.6	0.2727	0.375	0.2308	26.0
LOCATION#GENERAL	0.3333	0.2	0.25	0.1429	7.0
RESTAURANT#GENERAL	0.75	0.7286	0.7391	0.5862	87.0
RESTAURANT#MISCELLANEOUS	0.5	0.1176	0.1904	0.1053	19.0
RESTAURANT#PRICES	0.3333	0.2143	0.2609	0.15	20.0
SERVICE#GENERAL	0.8358	0.7467	0.7887	0.6512	86.0
Micro-AVG	0.7803	0.6457	0.7066	0.5464	507.0
Macro-AVG	0.6593	0.5295	0.575		507
