	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8947	0.7907	0.8395	0.7234	47.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.7692	0.625	0.6896	0.5263	19.0
FOOD#QUALITY	0.9134	0.7733	0.8375	0.7205	161.0
FOOD#STYLE_OPTIONS	0.8	0.3636	0.5	0.3333	24.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.7941	0.7714	0.7826	0.6429	84.0
RESTAURANT#MISCELLANEOUS	0.75	0.1765	0.2858	0.1667	18.0
RESTAURANT#PRICES	0.6667	0.4286	0.5218	0.3529	17.0
SERVICE#GENERAL	0.9104	0.8133	0.8591	0.7531	81.0
Micro-AVG	0.8704	0.7203	0.7883	0.6505	475.0
Macro-AVG	0.8367	0.6431	0.7097		475
