	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6316	0.2791	0.3871	0.24	50.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.3	0.1875	0.2308	0.1304	23.0
FOOD#QUALITY	0.6577	0.4867	0.5594	0.3883	188.0
FOOD#STYLE_OPTIONS	0.25	0.0455	0.077	0.04	25.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.4062	0.3714	0.388	0.2407	108.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	15.0
SERVICE#GENERAL	0.5588	0.5067	0.5315	0.3619	105.0
Micro-AVG	0.5625	0.3776	0.4519	0.2919	555.0
Macro-AVG	0.5045	0.2877	0.355		555
