	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7778	1.0	0.875	0.7778	9.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.7083	0.85	0.7727	0.6296	27.0
FOOD:NEGATIVE	0.9091	0.9091	0.9091	0.8333	36.0
FOOD:NEUTRAL	0.9	1.0	0.9474	0.9	10.0
FOOD:POSITIVE	0.9545	0.8571	0.9032	0.8235	51.0
PRICE:NEGATIVE	0.8889	0.8	0.8421	0.7273	11.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	2.0
GENERAL-IMPRESSION:NEGATIVE	0.9333	0.7778	0.8485	0.7368	19.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.6818	0.8108	0.6818	22.0
SERVICE:NEGATIVE	0.9565	0.8462	0.898	0.8148	27.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9677	0.9091	0.9375	0.8824	34.0
Micro-AVG	0.9124	0.8571	0.8839	0.792	250.0
Macro-AVG	0.7997	0.7754	0.783		250
