	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5333	0.6	0.5647	0.3934	61.0
DRINKS#PRICES	0.5	0.4	0.4444	0.2857	7.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.4	0.5	0.3333	6.0
FOOD#PRICES	0.5	0.5714	0.5333	0.3636	22.0
FOOD#QUALITY	0.7891	0.8227	0.8055	0.6744	172.0
FOOD#STYLE_OPTIONS	0.4	0.3636	0.3809	0.2353	34.0
LOCATION#GENERAL	0.625	1.0	0.7692	0.625	8.0
RESTAURANT#GENERAL	0.803	0.7465	0.7737	0.631	84.0
RESTAURANT#MISCELLANEOUS	0.3333	0.125	0.1818	0.1	20.0
RESTAURANT#PRICES	0.8	0.3077	0.4445	0.2857	14.0
SERVICE#GENERAL	0.8133	0.8133	0.8133	0.6854	89.0
Micro-AVG	0.7257	0.7012	0.7132	0.5543	525.0
Macro-AVG	0.647	0.575	0.589		525
