	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7368	0.5385	0.6222	0.4516	31.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5714	0.8	0.6666	0.5	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.4286	0.3	0.353	0.2143	14.0
FOOD#QUALITY	0.7556	0.8095	0.7816	0.6415	106.0
FOOD#STYLE_OPTIONS	0.5	0.4615	0.48	0.3158	19.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.6316	0.5854	0.6076	0.4364	55.0
RESTAURANT#MISCELLANEOUS	0.6667	0.2	0.3077	0.1818	11.0
RESTAURANT#PRICES	0.3333	0.3333	0.3333	0.2	15.0
SERVICE#GENERAL	0.7857	0.75	0.7674	0.6226	53.0
Micro-AVG	0.6936	0.6494	0.6708	0.5046	323.0
Macro-AVG	0.6453	0.5787	0.5965		323
