	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.75	0.6923	0.72	0.5625	32.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	0.75	0.3	0.4286	0.2727	11.0
FOOD#QUALITY	0.9	0.8571	0.878	0.7826	92.0
FOOD#STYLE_OPTIONS	0.7692	0.7692	0.7692	0.625	16.0
LOCATION#GENERAL	0.5	0.3333	0.4	0.25	4.0
RESTAURANT#GENERAL	0.9062	0.7073	0.7945	0.6591	44.0
RESTAURANT#MISCELLANEOUS	0.75	0.3	0.4286	0.2727	11.0
RESTAURANT#PRICES	0.4444	0.4444	0.4444	0.2857	14.0
SERVICE#GENERAL	0.881	0.8409	0.8605	0.7551	49.0
Micro-AVG	0.8416	0.741	0.7881	0.6503	286.0
Macro-AVG	0.7667	0.6495	0.6895		286
