	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6667	0.8571	0.75	0.6	10.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.875	0.7	0.7778	0.6364	22.0
FOOD:NEGATIVE	0.3636	0.8485	0.5091	0.3415	82.0
FOOD:NEUTRAL	1.0	0.1111	0.2	0.1111	9.0
FOOD:POSITIVE	0.4556	0.8367	0.59	0.4184	98.0
PRICE:NEGATIVE	1.0	0.6	0.75	0.6	10.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.3333	1.0	0.5	0.3333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.6667	0.7778	0.718	0.56	25.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.7083	0.7727	0.7391	0.5862	29.0
SERVICE:NEGATIVE	0.88	0.8462	0.8628	0.7586	29.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.8485	0.8485	0.8485	0.7368	38.0
Micro-AVG	0.5812	0.7749	0.6642	0.4972	360.0
Macro-AVG	0.5198	0.5466	0.483		360
