	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8125	0.8125	0.8125	0.6842	19.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.493	0.8333	0.6195	0.4487	78.0
FOOD:NEGATIVE	0.9077	0.7973	0.8489	0.7375	80.0
FOOD:NEUTRAL	0.8824	1.0	0.9375	0.8824	17.0
FOOD:POSITIVE	0.7727	0.8031	0.7876	0.6497	157.0
PRICE:NEGATIVE	0.9412	0.7273	0.8205	0.6957	23.0
PRICE:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9189	0.8718	0.8947	0.8095	42.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.898	0.9167	0.9073	0.8302	53.0
SERVICE:NEGATIVE	0.9615	0.8772	0.9174	0.8475	59.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9683	0.8243	0.8905	0.8026	76.0
Micro-AVG	0.8289	0.8384	0.8336	0.7147	617.0
Macro-AVG	0.8815	0.8976	0.8824		617
