	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4	0.5581	0.466	0.3038	79.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.5	0.375	0.4286	0.2727	11.0
DRINKS#STYLE_OPTIONS	0.75	0.5	0.6	0.4286	7.0
FOOD#PRICES	0.1429	0.0625	0.087	0.0455	22.0
FOOD#QUALITY	0.7227	0.5733	0.6394	0.4699	183.0
FOOD#STYLE_OPTIONS	0.25	0.0455	0.077	0.04	25.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.5122	0.3	0.3784	0.2333	90.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	18.0
RESTAURANT#PRICES	0.3333	0.1429	0.2	0.1111	18.0
SERVICE#GENERAL	0.5211	0.4933	0.5068	0.3394	109.0
Micro-AVG	0.559	0.4196	0.4794	0.3152	571.0
Macro-AVG	0.4693	0.2987	0.3474		571
