	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8571	0.75	0.8	0.6667	18.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8571	0.8571	0.8571	0.75	48.0
FOOD:NEGATIVE	0.863	0.8514	0.8572	0.75	84.0
FOOD:NEUTRAL	0.8667	0.8667	0.8667	0.7647	17.0
FOOD:POSITIVE	0.7655	0.874	0.8162	0.6894	161.0
PRICE:NEGATIVE	0.8889	0.7273	0.8	0.6667	24.0
PRICE:NEUTRAL	0.4	1.0	0.5714	0.4	5.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8537	0.8974	0.875	0.7778	45.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8298	0.8125	0.8211	0.6964	56.0
SERVICE:NEGATIVE	0.8065	0.8772	0.8404	0.7246	69.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9286	0.8784	0.9028	0.8228	79.0
Micro-AVG	0.8339	0.8593	0.8464	0.7338	616.0
Macro-AVG	0.8611	0.8928	0.8672		616
